id;numbViddilenya;address;timeWork;denTuznyaKoluPruhodutKlient;chasKoluPruhodutKlient;kgVanatznist;dniTuznyaRobotu;kilkistPratsivnukiv
659;1;address - 1;8;1;11;12;5;2
660;1;address - 1;8;5;17;14;5;2
661;1;address - 1;8;1;18;10;5;2
662;1;address - 1;8;1;18;5;5;2
663;1;address - 1;8;4;17;19;5;2
664;1;address - 1;8;1;9;22;5;2
665;1;address - 1;8;5;11;24;5;2
666;1;address - 1;8;1;17;6;5;2
667;1;address - 1;8;1;15;28;5;2
668;1;address - 1;8;5;15;13;5;2
669;1;address - 1;8;5;18;14;5;2
670;1;address - 1;8;4;15;19;5;2
671;1;address - 1;8;1;17;27;5;2
672;1;address - 1;8;4;18;9;5;2
673;1;address - 1;8;4;17;19;5;2
674;1;address - 1;8;5;10;27;5;2
675;1;address - 1;8;1;9;19;5;2
676;1;address - 1;8;1;17;17;5;2
677;1;address - 1;8;5;10;5;5;2
678;1;address - 1;8;5;17;29;5;2
679;1;address - 1;8;5;11;20;5;2
680;1;address - 1;8;1;17;29;5;2
681;1;address - 1;8;4;10;12;5;2
682;1;address - 1;8;5;9;10;5;2
683;1;address - 1;8;4;11;6;5;2
684;1;address - 1;8;5;11;20;5;2
685;1;address - 1;8;1;10;6;5;2
686;1;address - 1;8;4;11;28;5;2
687;1;address - 1;8;1;11;22;5;2
688;1;address - 1;8;4;15;12;5;2
689;1;address - 1;8;4;15;27;5;2
690;1;address - 1;8;5;15;8;5;2
691;1;address - 1;8;1;17;12;5;2
692;1;address - 1;8;5;9;13;5;2
693;1;address - 1;8;1;17;10;5;2
694;1;address - 1;8;1;15;8;5;2
695;1;address - 1;8;5;11;24;5;2
696;1;address - 1;8;5;11;13;5;2
697;1;address - 1;8;4;10;25;5;2
698;1;address - 1;8;5;9;13;5;2
699;1;address - 1;8;5;9;1;5;2
700;1;address - 1;8;5;15;19;5;2
701;1;address - 1;8;5;17;9;5;2
702;1;address - 1;8;1;17;22;5;2
703;1;address - 1;8;1;10;20;5;2
704;1;address - 1;8;1;17;22;5;2
705;1;address - 1;8;5;9;30;5;2
706;1;address - 1;8;5;9;18;5;2
707;1;address - 1;8;1;17;24;5;2
708;1;address - 1;8;1;18;30;5;2
709;1;address - 1;8;1;10;25;5;2
710;1;address - 1;8;5;15;1;5;2
711;1;address - 1;8;5;15;1;5;2
712;1;address - 1;8;5;9;3;5;2
713;1;address - 1;8;1;11;4;5;2
714;1;address - 1;8;1;9;15;5;2
715;1;address - 1;8;4;15;14;5;2
716;1;address - 1;8;5;10;9;5;2
717;1;address - 1;8;5;10;22;5;2
718;1;address - 1;8;5;15;29;5;2
719;1;address - 1;8;5;9;21;5;2
720;1;address - 1;8;5;9;8;5;2
721;1;address - 1;8;5;9;29;5;2
722;1;address - 1;8;5;11;27;5;2
723;1;address - 1;8;4;9;23;5;2
724;1;address - 1;8;5;15;8;5;2
725;1;address - 1;8;1;17;21;5;2
726;1;address - 1;8;1;9;8;5;2
727;1;address - 1;8;1;9;11;5;2
728;1;address - 1;8;5;17;30;5;2
729;1;address - 1;8;4;9;8;5;2
730;1;address - 1;8;1;15;16;5;2
731;1;address - 1;8;5;15;15;5;2
732;1;address - 1;8;5;17;20;5;2
733;1;address - 1;8;4;10;15;5;2
734;1;address - 1;8;1;9;20;5;2
735;1;address - 1;8;1;10;24;5;2
736;1;address - 1;8;5;17;1;5;2
737;1;address - 1;8;1;9;23;5;2
738;1;address - 1;8;5;9;5;5;2
739;1;address - 1;8;1;10;11;5;2
740;1;address - 1;8;5;9;8;5;2
741;1;address - 1;8;1;9;27;5;2
742;1;address - 1;8;4;15;29;5;2
743;1;address - 1;8;5;9;23;5;2
744;1;address - 1;8;1;18;3;5;2
745;1;address - 1;8;4;17;7;5;2
746;1;address - 1;8;4;10;16;5;2
747;1;address - 1;8;5;9;4;5;2
748;1;address - 1;8;5;17;24;5;2
749;1;address - 1;8;5;17;19;5;2
750;1;address - 1;8;1;17;26;5;2
751;1;address - 1;8;1;10;30;5;2
752;1;address - 1;8;5;10;30;5;2
753;1;address - 1;8;5;9;12;5;2
754;1;address - 1;8;4;15;12;5;2
755;1;address - 1;8;5;15;16;5;2
756;1;address - 1;8;4;18;30;5;2
757;1;address - 1;8;1;9;13;5;2
758;1;address - 1;8;5;17;4;5;2
759;1;address - 1;8;5;17;8;5;2
760;1;address - 1;8;1;17;14;5;2
761;1;address - 1;8;1;10;1;5;2
762;1;address - 1;8;1;17;15;5;2
763;1;address - 1;8;5;11;10;5;2
764;1;address - 1;8;1;11;18;5;2
765;1;address - 1;8;1;15;2;5;2
766;1;address - 1;8;4;10;16;5;2
767;1;address - 1;8;5;9;9;5;2
768;1;address - 1;8;1;10;6;5;2
769;1;address - 1;8;1;17;27;5;2
770;1;address - 1;8;1;11;18;5;2
771;1;address - 1;8;1;18;9;5;2
772;1;address - 1;8;5;17;13;5;2
773;1;address - 1;8;5;18;9;5;2
774;1;address - 1;8;1;17;23;5;2
775;1;address - 1;8;1;15;26;5;2
776;1;address - 1;8;5;17;30;5;2
777;1;address - 1;8;5;17;21;5;2
778;1;address - 1;8;4;17;14;5;2
779;1;address - 1;8;4;15;4;5;2
780;1;address - 1;8;5;17;5;5;2
781;1;address - 1;8;5;9;27;5;2
782;1;address - 1;8;1;18;19;5;2
783;1;address - 1;8;5;10;21;5;2
784;1;address - 1;8;5;17;18;5;2
785;1;address - 1;8;1;17;7;5;2
786;1;address - 1;8;1;10;24;5;2
787;1;address - 1;8;5;11;19;5;2
788;1;address - 1;8;5;10;17;5;2
789;1;address - 1;8;5;9;16;5;2
790;1;address - 1;8;5;10;26;5;2
791;1;address - 1;8;4;15;17;5;2
792;1;address - 1;8;1;18;23;5;2
793;1;address - 1;8;4;10;6;5;2
794;1;address - 1;8;1;17;11;5;2
795;1;address - 1;8;5;10;16;5;2
796;1;address - 1;8;4;17;13;5;2
797;1;address - 1;8;4;15;1;5;2
798;1;address - 1;8;1;15;7;5;2
799;1;address - 1;8;1;10;6;5;2
800;1;address - 1;8;4;17;7;5;2
801;1;address - 1;8;5;11;12;5;2
802;1;address - 1;8;4;10;28;5;2
803;1;address - 1;8;1;11;18;5;2
804;1;address - 1;8;1;15;14;5;2
805;1;address - 1;8;1;10;3;5;2
806;1;address - 1;8;1;9;13;5;2
807;1;address - 1;8;4;11;11;5;2
808;1;address - 1;8;5;18;23;5;2
809;1;address - 1;8;5;17;16;5;2
810;1;address - 1;8;1;9;7;5;2
811;1;address - 1;8;4;9;16;5;2
812;1;address - 1;8;1;10;12;5;2
813;1;address - 1;8;5;9;16;5;2
814;1;address - 1;8;5;18;9;5;2
815;1;address - 1;8;5;17;23;5;2
816;1;address - 1;8;5;18;3;5;2
817;1;address - 1;8;4;15;12;5;2
818;1;address - 1;8;1;9;1;5;2
819;1;address - 1;8;4;10;4;5;2
820;1;address - 1;8;5;10;1;5;2
821;1;address - 1;8;4;17;1;5;2
822;1;address - 1;8;1;9;15;5;2
823;1;address - 1;8;5;18;7;5;2
824;1;address - 1;8;1;9;29;5;2
825;1;address - 1;8;5;17;22;5;2
826;1;address - 1;8;4;17;3;5;2
827;1;address - 1;8;1;9;4;5;2
828;1;address - 1;8;5;9;3;5;2
829;1;address - 1;8;5;18;11;5;2
830;1;address - 1;8;5;10;24;5;2
831;1;address - 1;8;1;11;14;5;2
832;1;address - 1;8;1;17;5;5;2
833;1;address - 1;8;4;11;8;5;2
834;1;address - 1;8;4;17;4;5;2
835;1;address - 1;8;5;17;8;5;2
836;1;address - 1;8;1;17;11;5;2
837;1;address - 1;8;5;17;9;5;2
838;1;address - 1;8;4;18;30;5;2
839;1;address - 1;8;1;10;6;5;2
840;1;address - 1;8;1;9;12;5;2
841;1;address - 1;8;4;9;23;5;2
842;1;address - 1;8;5;15;27;5;2
843;1;address - 1;8;1;9;10;5;2
844;1;address - 1;8;1;17;16;5;2
845;1;address - 1;8;1;18;16;5;2
846;1;address - 1;8;4;17;24;5;2
847;1;address - 1;8;1;9;7;5;2
848;1;address - 1;8;5;11;14;5;2
849;1;address - 1;8;4;17;29;5;2
850;1;address - 1;8;1;9;5;5;2
851;1;address - 1;8;1;9;30;5;2
852;1;address - 1;8;5;18;12;5;2
853;1;address - 1;8;1;10;27;5;2
854;1;address - 1;8;5;9;29;5;2
855;1;address - 1;8;1;17;8;5;2
856;1;address - 1;8;5;15;2;5;2
857;1;address - 1;8;1;9;19;5;2
858;1;address - 1;8;5;15;21;5;2
859;1;address - 1;8;1;18;3;5;2
860;1;address - 1;8;5;15;20;5;2
861;1;address - 1;8;5;15;2;5;2
862;1;address - 1;8;1;9;8;5;2
863;1;address - 1;8;1;15;3;5;2
864;1;address - 1;8;5;10;29;5;2
865;1;address - 1;8;4;15;16;5;2
866;1;address - 1;8;1;9;6;5;2
867;1;address - 1;8;4;17;10;5;2
868;1;address - 1;8;5;9;4;5;2
869;1;address - 1;8;5;9;25;5;2
870;1;address - 1;8;1;17;13;5;2
871;1;address - 1;8;5;9;13;5;2
872;1;address - 1;8;5;9;28;5;2
873;1;address - 1;8;5;9;11;5;2
874;1;address - 1;8;5;17;13;5;2
875;1;address - 1;8;1;15;14;5;2
876;1;address - 1;8;1;17;16;5;2
877;1;address - 1;8;1;17;28;5;2
878;1;address - 1;8;5;15;6;5;2
879;1;address - 1;8;5;9;2;5;2
880;1;address - 1;8;5;9;21;5;2
881;1;address - 1;8;5;9;28;5;2
882;1;address - 1;8;4;9;6;5;2
883;1;address - 1;8;4;10;8;5;2
884;1;address - 1;8;5;17;18;5;2
885;1;address - 1;8;4;10;4;5;2
886;1;address - 1;8;5;9;10;5;2
887;1;address - 1;8;1;17;21;5;2
888;1;address - 1;8;1;17;30;5;2
889;1;address - 1;8;5;17;28;5;2
890;1;address - 1;8;1;9;5;5;2
891;1;address - 1;8;4;10;13;5;2
892;1;address - 1;8;1;17;3;5;2
893;1;address - 1;8;1;17;5;5;2
894;1;address - 1;8;1;17;18;5;2
895;1;address - 1;8;5;17;3;5;2
896;1;address - 1;8;1;11;19;5;2
897;1;address - 1;8;5;9;5;5;2
898;1;address - 1;8;5;15;4;5;2
899;1;address - 1;8;1;11;23;5;2
900;1;address - 1;8;1;10;24;5;2
901;1;address - 1;8;5;17;23;5;2
902;1;address - 1;8;5;18;22;5;2
903;1;address - 1;8;1;10;1;5;2
904;1;address - 1;8;4;17;9;5;2
905;1;address - 1;8;5;17;10;5;2
906;1;address - 1;8;5;10;26;5;2
907;1;address - 1;8;1;9;30;5;2
908;1;address - 1;8;4;18;12;5;2
909;1;address - 1;8;4;11;21;5;2
910;1;address - 1;8;4;11;14;5;2
911;1;address - 1;8;4;18;7;5;2
912;1;address - 1;8;1;9;24;5;2
913;1;address - 1;8;1;9;7;5;2
914;1;address - 1;8;5;11;2;5;2
915;1;address - 1;8;5;11;26;5;2
916;1;address - 1;8;1;9;21;5;2
917;1;address - 1;8;5;17;22;5;2
918;1;address - 1;8;1;11;18;5;2
919;1;address - 1;8;4;17;14;5;2
920;1;address - 1;8;4;17;25;5;2
921;1;address - 1;8;1;10;18;5;2
922;1;address - 1;8;5;18;15;5;2
923;1;address - 1;8;1;9;5;5;2
924;1;address - 1;8;5;18;13;5;2
925;1;address - 1;8;5;11;18;5;2
926;1;address - 1;8;1;15;25;5;2
927;1;address - 1;8;1;17;15;5;2
928;1;address - 1;8;1;10;5;5;2
929;1;address - 1;8;1;17;5;5;2
930;1;address - 1;8;5;18;29;5;2
931;1;address - 1;8;5;18;17;5;2
932;1;address - 1;8;5;15;10;5;2
933;1;address - 1;8;1;10;2;5;2
934;1;address - 1;8;1;11;27;5;2
935;1;address - 1;8;1;10;1;5;2
936;1;address - 1;8;1;9;17;5;2
937;1;address - 1;8;5;9;21;5;2
938;1;address - 1;8;4;10;4;5;2
939;1;address - 1;8;4;9;27;5;2
940;1;address - 1;8;5;18;5;5;2
941;1;address - 1;8;1;17;26;5;2
942;1;address - 1;8;1;17;19;5;2
943;1;address - 1;8;1;17;25;5;2
944;1;address - 1;8;1;9;23;5;2
945;1;address - 1;8;4;17;28;5;2
946;1;address - 1;8;1;18;25;5;2
947;1;address - 1;8;1;15;26;5;2
948;1;address - 1;8;1;17;20;5;2
949;1;address - 1;8;5;11;22;5;2
950;1;address - 1;8;1;18;21;5;2
951;1;address - 1;8;1;15;19;5;2
952;1;address - 1;8;1;17;16;5;2
953;1;address - 1;8;1;18;19;5;2
954;1;address - 1;8;4;9;22;5;2
955;1;address - 1;8;5;11;7;5;2
956;1;address - 1;8;5;18;18;5;2
957;1;address - 1;8;5;10;13;5;2
958;1;address - 1;8;5;17;27;5;2
959;1;address - 1;8;1;9;7;5;2
960;1;address - 1;8;5;18;18;5;2
961;1;address - 1;8;5;18;16;5;2
962;1;address - 1;8;1;11;20;5;2
963;1;address - 1;8;1;10;23;5;2
964;1;address - 1;8;5;10;22;5;2
965;1;address - 1;8;1;18;22;5;2
966;1;address - 1;8;1;9;29;5;2
967;1;address - 1;8;5;17;11;5;2
968;1;address - 1;8;1;11;22;5;2
969;1;address - 1;8;4;17;12;5;2
970;1;address - 1;8;5;18;9;5;2
971;1;address - 1;8;4;17;5;5;2
972;1;address - 1;8;5;17;23;5;2
973;1;address - 1;8;4;17;11;5;2
974;1;address - 1;8;5;10;19;5;2
975;1;address - 1;8;4;10;23;5;2
976;1;address - 1;8;1;10;19;5;2
977;1;address - 1;8;1;9;30;5;2
978;1;address - 1;8;1;17;14;5;2
979;1;address - 1;8;1;9;7;5;2
980;1;address - 1;8;4;11;15;5;2
981;1;address - 1;8;4;9;3;5;2
982;1;address - 1;8;1;17;21;5;2
983;1;address - 1;8;1;17;6;5;2
984;1;address - 1;8;1;9;3;5;2
985;1;address - 1;8;5;9;1;5;2
986;1;address - 1;8;5;17;25;5;2
987;1;address - 1;8;1;9;21;5;2
988;1;address - 1;8;5;17;20;5;2
989;1;address - 1;8;4;11;19;5;2
990;1;address - 1;8;5;9;26;5;2
991;1;address - 1;8;5;11;12;5;2
992;1;address - 1;8;5;15;27;5;2
993;1;address - 1;8;5;17;9;5;2
994;1;address - 1;8;5;11;7;5;2
995;1;address - 1;8;5;15;10;5;2
996;1;address - 1;8;5;9;30;5;2
997;1;address - 1;8;4;9;24;5;2
998;1;address - 1;8;5;9;27;5;2
999;1;address - 1;8;4;9;3;5;2
1000;1;address - 1;8;4;17;22;5;2
1001;2;address - 2;8;5;10;15;5;3
1002;2;address - 2;8;1;17;10;5;3
1003;2;address - 2;8;1;17;25;5;3
1004;2;address - 2;8;4;15;8;5;3
1005;2;address - 2;8;5;11;8;5;3
1006;2;address - 2;8;5;9;16;5;3
1007;2;address - 2;8;1;17;3;5;3
1008;2;address - 2;8;4;17;11;5;3
1009;2;address - 2;8;5;17;13;5;3
1010;2;address - 2;8;5;10;29;5;3
1011;2;address - 2;8;1;15;30;5;3
1012;2;address - 2;8;5;17;7;5;3
1013;2;address - 2;8;5;17;25;5;3
1014;2;address - 2;8;5;18;17;5;3
1015;2;address - 2;8;1;11;3;5;3
1016;2;address - 2;8;4;18;17;5;3
1017;2;address - 2;8;1;18;24;5;3
1018;2;address - 2;8;5;18;25;5;3
1019;2;address - 2;8;1;18;16;5;3
1020;2;address - 2;8;1;17;18;5;3
1021;2;address - 2;8;1;17;7;5;3
1022;2;address - 2;8;1;10;21;5;3
1023;2;address - 2;8;5;17;27;5;3
1024;2;address - 2;8;1;9;2;5;3
1025;2;address - 2;8;5;11;12;5;3
1026;2;address - 2;8;1;10;20;5;3
1027;2;address - 2;8;4;9;8;5;3
1028;2;address - 2;8;1;17;5;5;3
1029;2;address - 2;8;4;18;6;5;3
1030;2;address - 2;8;1;9;21;5;3
1031;2;address - 2;8;4;17;6;5;3
1032;2;address - 2;8;5;9;19;5;3
1033;2;address - 2;8;1;17;29;5;3
1034;2;address - 2;8;1;9;8;5;3
1035;2;address - 2;8;4;18;26;5;3
1036;2;address - 2;8;1;9;20;5;3
1037;2;address - 2;8;5;18;16;5;3
1038;2;address - 2;8;5;17;10;5;3
1039;2;address - 2;8;5;17;24;5;3
1040;2;address - 2;8;4;9;29;5;3
1041;2;address - 2;8;5;18;7;5;3
1042;2;address - 2;8;1;9;10;5;3
1043;2;address - 2;8;1;11;3;5;3
1044;2;address - 2;8;1;15;25;5;3
1045;2;address - 2;8;1;17;28;5;3
1046;2;address - 2;8;5;9;9;5;3
1047;2;address - 2;8;5;10;12;5;3
1048;2;address - 2;8;4;9;27;5;3
1049;2;address - 2;8;5;18;29;5;3
1050;2;address - 2;8;5;18;20;5;3
1051;2;address - 2;8;5;17;23;5;3
1052;2;address - 2;8;5;10;13;5;3
1053;2;address - 2;8;4;17;6;5;3
1054;2;address - 2;8;5;15;12;5;3
1055;2;address - 2;8;5;9;23;5;3
1056;2;address - 2;8;1;17;3;5;3
1057;2;address - 2;8;5;17;28;5;3
1058;2;address - 2;8;5;17;30;5;3
1059;2;address - 2;8;1;17;17;5;3
1060;2;address - 2;8;5;15;6;5;3
1061;2;address - 2;8;5;10;30;5;3
1062;2;address - 2;8;4;10;11;5;3
1063;2;address - 2;8;5;10;21;5;3
1064;2;address - 2;8;5;17;12;5;3
1065;2;address - 2;8;5;10;25;5;3
1066;2;address - 2;8;5;17;1;5;3
1067;2;address - 2;8;4;17;8;5;3
1068;2;address - 2;8;1;17;27;5;3
1069;2;address - 2;8;4;11;5;5;3
1070;2;address - 2;8;1;17;29;5;3
1071;2;address - 2;8;4;11;26;5;3
1072;2;address - 2;8;4;15;14;5;3
1073;2;address - 2;8;1;17;13;5;3
1074;2;address - 2;8;1;15;18;5;3
1075;2;address - 2;8;1;10;18;5;3
1076;2;address - 2;8;5;15;9;5;3
1077;2;address - 2;8;5;18;13;5;3
1078;2;address - 2;8;1;17;28;5;3
1079;2;address - 2;8;1;9;2;5;3
1080;2;address - 2;8;4;17;3;5;3
1081;2;address - 2;8;1;9;15;5;3
1082;2;address - 2;8;4;18;12;5;3
1083;2;address - 2;8;1;10;10;5;3
1084;2;address - 2;8;1;15;3;5;3
1085;2;address - 2;8;5;10;15;5;3
1086;2;address - 2;8;1;10;30;5;3
1087;2;address - 2;8;5;9;1;5;3
1088;2;address - 2;8;1;10;1;5;3
1089;2;address - 2;8;5;17;24;5;3
1090;2;address - 2;8;5;17;5;5;3
1091;2;address - 2;8;1;9;7;5;3
1092;2;address - 2;8;5;15;3;5;3
1093;2;address - 2;8;1;9;6;5;3
1094;2;address - 2;8;1;17;28;5;3
1095;2;address - 2;8;1;18;16;5;3
1096;2;address - 2;8;5;11;1;5;3
1097;2;address - 2;8;4;17;1;5;3
1098;2;address - 2;8;4;9;21;5;3
1099;2;address - 2;8;5;17;1;5;3
1100;2;address - 2;8;4;9;1;5;3
1101;2;address - 2;8;1;17;6;5;3
1102;2;address - 2;8;5;9;15;5;3
1103;2;address - 2;8;1;17;9;5;3
1104;2;address - 2;8;4;18;25;5;3
1105;2;address - 2;8;1;18;30;5;3
1106;2;address - 2;8;1;17;22;5;3
1107;2;address - 2;8;5;9;14;5;3
1108;2;address - 2;8;5;17;19;5;3
1109;2;address - 2;8;4;17;9;5;3
1110;2;address - 2;8;5;15;12;5;3
1111;2;address - 2;8;4;18;3;5;3
1112;2;address - 2;8;1;10;5;5;3
1113;2;address - 2;8;5;11;13;5;3
1114;2;address - 2;8;5;17;30;5;3
1115;2;address - 2;8;4;17;9;5;3
1116;2;address - 2;8;5;18;20;5;3
1117;2;address - 2;8;5;17;7;5;3
1118;2;address - 2;8;5;9;14;5;3
1119;2;address - 2;8;5;17;20;5;3
1120;2;address - 2;8;5;9;25;5;3
1121;2;address - 2;8;1;11;1;5;3
1122;2;address - 2;8;1;10;8;5;3
1123;2;address - 2;8;1;9;9;5;3
1124;2;address - 2;8;5;9;26;5;3
1125;2;address - 2;8;1;9;22;5;3
1126;2;address - 2;8;1;9;11;5;3
1127;2;address - 2;8;1;9;23;5;3
1128;2;address - 2;8;4;9;16;5;3
1129;2;address - 2;8;5;17;19;5;3
1130;2;address - 2;8;5;17;7;5;3
1131;2;address - 2;8;1;17;6;5;3
1132;2;address - 2;8;1;15;1;5;3
1133;2;address - 2;8;1;15;18;5;3
1134;2;address - 2;8;1;10;27;5;3
1135;2;address - 2;8;4;10;4;5;3
1136;2;address - 2;8;5;10;2;5;3
1137;2;address - 2;8;4;17;28;5;3
1138;2;address - 2;8;5;17;22;5;3
1139;2;address - 2;8;1;10;22;5;3
1140;2;address - 2;8;1;9;25;5;3
1141;2;address - 2;8;5;17;16;5;3
1142;2;address - 2;8;5;15;23;5;3
1143;2;address - 2;8;1;18;16;5;3
1144;2;address - 2;8;5;11;4;5;3
1145;2;address - 2;8;5;9;21;5;3
1146;2;address - 2;8;5;17;14;5;3
1147;2;address - 2;8;5;17;20;5;3
1148;2;address - 2;8;1;11;3;5;3
1149;2;address - 2;8;1;18;9;5;3
1150;2;address - 2;8;5;17;24;5;3
1151;2;address - 2;8;1;15;21;5;3
1152;2;address - 2;8;5;9;15;5;3
1153;2;address - 2;8;1;18;20;5;3
1154;2;address - 2;8;5;17;6;5;3
1155;2;address - 2;8;5;17;22;5;3
1156;2;address - 2;8;5;10;16;5;3
1157;2;address - 2;8;5;9;20;5;3
1158;2;address - 2;8;4;15;20;5;3
1159;2;address - 2;8;1;18;11;5;3
1160;2;address - 2;8;5;9;28;5;3
1161;2;address - 2;8;1;10;18;5;3
1162;2;address - 2;8;4;15;20;5;3
1163;2;address - 2;8;5;15;21;5;3
1164;2;address - 2;8;5;17;27;5;3
1165;2;address - 2;8;1;17;11;5;3
1166;2;address - 2;8;5;17;5;5;3
1167;2;address - 2;8;1;17;10;5;3
1168;2;address - 2;8;5;10;5;5;3
1169;2;address - 2;8;1;9;8;5;3
1170;2;address - 2;8;1;15;19;5;3
1171;2;address - 2;8;1;11;10;5;3
1172;2;address - 2;8;5;17;28;5;3
1173;2;address - 2;8;1;18;4;5;3
1174;2;address - 2;8;1;9;1;5;3
1175;2;address - 2;8;5;9;10;5;3
1176;2;address - 2;8;5;11;29;5;3
1177;2;address - 2;8;1;17;11;5;3
1178;2;address - 2;8;4;10;25;5;3
1179;2;address - 2;8;1;11;11;5;3
1180;2;address - 2;8;5;9;12;5;3
1181;2;address - 2;8;5;9;23;5;3
1182;2;address - 2;8;5;15;30;5;3
1183;2;address - 2;8;5;17;2;5;3
1184;2;address - 2;8;1;9;1;5;3
1185;2;address - 2;8;5;10;20;5;3
1186;2;address - 2;8;1;17;30;5;3
1187;2;address - 2;8;1;17;16;5;3
1188;2;address - 2;8;4;15;2;5;3
1189;2;address - 2;8;4;18;29;5;3
1190;2;address - 2;8;5;18;25;5;3
1191;2;address - 2;8;1;18;11;5;3
1192;2;address - 2;8;5;9;6;5;3
1193;2;address - 2;8;5;17;29;5;3
1194;2;address - 2;8;1;15;28;5;3
1195;2;address - 2;8;4;17;18;5;3
1196;2;address - 2;8;1;17;19;5;3
1197;2;address - 2;8;5;17;15;5;3
1198;2;address - 2;8;5;11;9;5;3
1199;2;address - 2;8;5;9;27;5;3
1200;2;address - 2;8;1;18;4;5;3
1201;2;address - 2;8;1;17;28;5;3
1202;2;address - 2;8;1;9;11;5;3
1203;2;address - 2;8;5;15;10;5;3
1204;2;address - 2;8;1;9;27;5;3
1205;2;address - 2;8;1;15;4;5;3
1206;2;address - 2;8;1;11;4;5;3
1207;2;address - 2;8;4;10;15;5;3
1208;2;address - 2;8;5;18;20;5;3
1209;2;address - 2;8;4;17;12;5;3
1210;2;address - 2;8;1;17;1;5;3
1211;2;address - 2;8;5;18;14;5;3
1212;2;address - 2;8;1;9;18;5;3
1213;2;address - 2;8;5;11;18;5;3
1214;2;address - 2;8;1;17;2;5;3
1215;2;address - 2;8;5;9;25;5;3
1216;2;address - 2;8;5;11;14;5;3
1217;2;address - 2;8;4;15;2;5;3
1218;2;address - 2;8;1;18;21;5;3
1219;2;address - 2;8;4;15;22;5;3
1220;2;address - 2;8;1;10;14;5;3
1221;2;address - 2;8;5;18;19;5;3
1222;2;address - 2;8;5;10;27;5;3
1223;2;address - 2;8;1;9;21;5;3
1224;2;address - 2;8;5;11;10;5;3
1225;2;address - 2;8;4;17;20;5;3
1226;2;address - 2;8;5;17;3;5;3
1227;2;address - 2;8;4;11;27;5;3
1228;2;address - 2;8;1;17;8;5;3
1229;2;address - 2;8;1;17;1;5;3
1230;2;address - 2;8;1;15;10;5;3
1231;2;address - 2;8;1;17;26;5;3
1232;2;address - 2;8;5;17;30;5;3
1233;2;address - 2;8;5;17;30;5;3
1234;2;address - 2;8;1;18;30;5;3
1235;2;address - 2;8;5;9;21;5;3
1236;2;address - 2;8;5;17;23;5;3
1237;2;address - 2;8;5;17;15;5;3
1238;2;address - 2;8;1;17;4;5;3
1239;2;address - 2;8;4;11;1;5;3
1240;2;address - 2;8;4;17;7;5;3
1241;2;address - 2;8;4;10;24;5;3
1242;2;address - 2;8;5;17;4;5;3
1243;2;address - 2;8;5;11;28;5;3
1244;2;address - 2;8;5;10;20;5;3
1245;2;address - 2;8;4;9;24;5;3
1246;2;address - 2;8;4;9;1;5;3
1247;2;address - 2;8;5;9;29;5;3
1248;2;address - 2;8;5;17;23;5;3
1249;2;address - 2;8;5;17;24;5;3
1250;2;address - 2;8;1;10;8;5;3
1251;2;address - 2;8;4;10;8;5;3
1252;2;address - 2;8;4;9;23;5;3
1253;2;address - 2;8;1;9;21;5;3
1254;2;address - 2;8;4;11;25;5;3
1255;2;address - 2;8;5;11;13;5;3
1256;2;address - 2;8;1;17;10;5;3
1257;2;address - 2;8;5;9;23;5;3
1258;2;address - 2;8;1;9;5;5;3
1259;2;address - 2;8;1;18;16;5;3
1260;2;address - 2;8;5;17;23;5;3
1261;2;address - 2;8;5;18;27;5;3
1262;2;address - 2;8;1;17;7;5;3
1263;2;address - 2;8;5;9;5;5;3
1264;2;address - 2;8;1;9;22;5;3
1265;2;address - 2;8;4;17;14;5;3
1266;2;address - 2;8;5;9;15;5;3
1267;2;address - 2;8;5;15;13;5;3
1268;2;address - 2;8;5;10;14;5;3
1269;2;address - 2;8;1;9;7;5;3
1270;2;address - 2;8;4;11;30;5;3
1271;2;address - 2;8;1;15;28;5;3
1272;2;address - 2;8;5;9;21;5;3
1273;2;address - 2;8;1;17;18;5;3
1274;2;address - 2;8;5;10;4;5;3
1275;2;address - 2;8;5;17;23;5;3
1276;2;address - 2;8;5;17;18;5;3
1277;2;address - 2;8;1;10;11;5;3
1278;2;address - 2;8;1;10;26;5;3
1279;2;address - 2;8;1;17;14;5;3
1280;2;address - 2;8;1;9;28;5;3
1281;2;address - 2;8;5;17;28;5;3
1282;2;address - 2;8;4;18;22;5;3
1283;2;address - 2;8;5;18;6;5;3
1284;2;address - 2;8;5;15;27;5;3
1285;2;address - 2;8;5;18;3;5;3
1286;2;address - 2;8;1;10;19;5;3
1287;2;address - 2;8;1;9;16;5;3
1288;2;address - 2;8;4;9;7;5;3
1289;2;address - 2;8;1;11;7;5;3
1290;2;address - 2;8;1;18;2;5;3
1291;2;address - 2;8;4;11;17;5;3
1292;2;address - 2;8;1;11;4;5;3
1293;2;address - 2;8;5;17;6;5;3
1294;2;address - 2;8;1;18;30;5;3
1295;2;address - 2;8;4;9;26;5;3
1296;2;address - 2;8;5;18;10;5;3
1297;2;address - 2;8;5;18;8;5;3
1298;2;address - 2;8;4;17;27;5;3
1299;2;address - 2;8;5;11;17;5;3
1300;2;address - 2;8;1;11;2;5;3
1301;2;address - 2;8;4;11;10;5;3
1302;2;address - 2;8;5;17;22;5;3
1303;2;address - 2;8;1;17;7;5;3
1304;2;address - 2;8;5;17;30;5;3
1305;2;address - 2;8;5;17;22;5;3
1306;2;address - 2;8;5;10;29;5;3
